"LL"	"Param"	"AICc"	"AIC"	"Slope"	"R2"	"Null"	"File"	"Variable_Size"	"Species"	"Model"	"cluster"	"shade"	"Phyl"	"Lhab"	"Origin"
-764.5233	16	1563.542	1561.047	0.978038	0.4792527	NA	"./Results/Model_Fits/VOL_PIOMModel.13a.txt"	"VOL"	"PIOM"	"Model.13a"	"cluster3"	"shade1"	"Gym"	"E"	"E"
-776.5737	16	1587.643	1585.147	0.9936695	0.4229026	NA	"./Results/Model_Fits/VOL_PIOMModel.13b.txt"	"VOL"	"PIOM"	"Model.13b"	"cluster3"	"shade1"	"Gym"	"E"	"E"
-782.8469	14	1595.603	1593.694	0.98337	0.3913263	NA	"./Results/Model_Fits/VOL_PIOMModel.13c.txt"	"VOL"	"PIOM"	"Model.13c"	"cluster3"	"shade1"	"Gym"	"E"	"E"
-764.4065	16	1563.308	1560.813	1.002259	0.4797196	NA	"./Results/Model_Fits/VOL_PIOMModel.14a.txt"	"VOL"	"PIOM"	"Model.14a"	"cluster3"	"shade1"	"Gym"	"E"	"E"
-764.6729	16	1563.841	1561.346	0.9918785	0.4790956	NA	"./Results/Model_Fits/VOL_PIOMModel.14b.txt"	"VOL"	"PIOM"	"Model.14b"	"cluster3"	"shade1"	"Gym"	"E"	"E"
-782.2825	14	1594.474	1592.565	0.9672936	0.3941444	NA	"./Results/Model_Fits/VOL_PIOMModel.14c.txt"	"VOL"	"PIOM"	"Model.14c"	"cluster3"	"shade1"	"Gym"	"E"	"E"
-3998.316	2	8000.648	8000.632	500.0323	-2.487906	NA	"./Results/Model_Fits/VOL_PIREModel.01a.txt"	"VOL"	"PIRE"	"Model.01a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2917.826	4	5843.706	5843.652	0.9767154	-0.1441406	NA	"./Results/Model_Fits/VOL_PIREModel.02a.txt"	"VOL"	"PIRE"	"Model.02a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2825.68	8	5667.556	5667.36	0.9996928	0.05573993	NA	"./Results/Model_Fits/VOL_PIREModel.03a.txt"	"VOL"	"PIRE"	"Model.03a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2825.492	9	5669.23	5668.984	0.9964703	0.05614756	NA	"./Results/Model_Fits/VOL_PIREModel.04a.txt"	"VOL"	"PIRE"	"Model.04a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2825.413	10	5671.127	5670.826	1.001161	0.05632482	NA	"./Results/Model_Fits/VOL_PIREModel.05a.txt"	"VOL"	"PIRE"	"Model.05a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2825.218	10	5670.736	5670.436	1.00158	0.0567434	NA	"./Results/Model_Fits/VOL_PIREModel.06a.txt"	"VOL"	"PIRE"	"Model.06a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2797.228	10	5614.757	5614.456	0.9929299	0.1174566	NA	"./Results/Model_Fits/VOL_PIREModel.07a.txt"	"VOL"	"PIRE"	"Model.07a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2732.403	23	5512.343	5510.806	0.9967297	0.2563568	NA	"./Results/Model_Fits/VOL_PIREModel.08a.txt"	"VOL"	"PIRE"	"Model.08a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2684.351	23	5416.241	5414.703	1.001254	0.3484518	NA	"./Results/Model_Fits/VOL_PIREModel.08b.txt"	"VOL"	"PIRE"	"Model.08b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2685.101	22	5415.609	5414.202	1.004146	0.3481442	NA	"./Results/Model_Fits/VOL_PIREModel.08c.txt"	"VOL"	"PIRE"	"Model.08c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2834.951	11	5692.263	5691.902	1.000312	0.03563126	NA	"./Results/Model_Fits/VOL_PIREModel.09a.txt"	"VOL"	"PIRE"	"Model.09a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2817.043	11	5656.447	5656.085	0.9973597	0.07447577	NA	"./Results/Model_Fits/VOL_PIREModel.09b.txt"	"VOL"	"PIRE"	"Model.09b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2847.946	10	5716.193	5715.892	0.988873	0.007440967	NA	"./Results/Model_Fits/VOL_PIREModel.09c.txt"	"VOL"	"PIRE"	"Model.09c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2733.683	13	5493.867	5493.367	0.9936941	0.2531515	NA	"./Results/Model_Fits/VOL_PIREModel.10a.txt"	"VOL"	"PIRE"	"Model.10a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2727.294	13	5481.089	5480.589	1.000205	0.26603	NA	"./Results/Model_Fits/VOL_PIREModel.10b.txt"	"VOL"	"PIRE"	"Model.10b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2728.362	12	5481.152	5480.724	0.9949026	0.2637558	NA	"./Results/Model_Fits/VOL_PIREModel.10c.txt"	"VOL"	"PIRE"	"Model.10c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2749.952	12	5524.333	5523.905	1.003862	0.2200058	NA	"./Results/Model_Fits/VOL_PIREModel.11a.txt"	"VOL"	"PIRE"	"Model.11a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2749.863	12	5524.154	5523.726	1.001383	0.2201377	NA	"./Results/Model_Fits/VOL_PIREModel.11b.txt"	"VOL"	"PIRE"	"Model.11b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2753.714	11	5529.789	5529.427	0.9970831	0.2117029	NA	"./Results/Model_Fits/VOL_PIREModel.11c.txt"	"VOL"	"PIRE"	"Model.11c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2676.496	24	5402.666	5400.992	1.002634	0.3601581	NA	"./Results/Model_Fits/VOL_PIREModel.12a.txt"	"VOL"	"PIRE"	"Model.12a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2682.943	24	5415.56	5413.887	0.9864803	0.348696	NA	"./Results/Model_Fits/VOL_PIREModel.12b.txt"	"VOL"	"PIRE"	"Model.12b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2680.396	22	5406.2	5404.792	1.007892	0.3537547	NA	"./Results/Model_Fits/VOL_PIREModel.12c.txt"	"VOL"	"PIRE"	"Model.12c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2678.027	24	5405.728	5404.054	1.001719	0.3571688	NA	"./Results/Model_Fits/VOL_PIREModel.13a.txt"	"VOL"	"PIRE"	"Model.13a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2679.829	24	5409.332	5407.659	0.9888767	0.3542384	NA	"./Results/Model_Fits/VOL_PIREModel.13b.txt"	"VOL"	"PIRE"	"Model.13b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2681.703	22	5408.813	5407.405	1.00252	0.3508557	NA	"./Results/Model_Fits/VOL_PIREModel.13c.txt"	"VOL"	"PIRE"	"Model.13c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2677.862	24	5405.398	5403.725	1.002675	0.357764	NA	"./Results/Model_Fits/VOL_PIREModel.14a.txt"	"VOL"	"PIRE"	"Model.14a"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2677.32	24	5404.314	5402.64	0.9986824	0.3590589	NA	"./Results/Model_Fits/VOL_PIREModel.14b.txt"	"VOL"	"PIRE"	"Model.14b"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-2677.3	22	5400.008	5398.6	0.9955598	0.3584222	NA	"./Results/Model_Fits/VOL_PIREModel.14c.txt"	"VOL"	"PIRE"	"Model.14c"	"cluster3"	"shade3"	"Gym"	"E"	"N"
-4971.85	2	9947.716	9947.699	348.8504	-9.407772	NA	"./Results/Model_Fits/VOL_PIRUModel.01a.txt"	"VOL"	"PIRU"	"Model.01a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2637.372	4	5282.8	5282.745	0.9751379	-0.2103737	NA	"./Results/Model_Fits/VOL_PIRUModel.02a.txt"	"VOL"	"PIRU"	"Model.02a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2558.928	8	5134.056	5133.855	1.000585	0.02514864	NA	"./Results/Model_Fits/VOL_PIRUModel.03a.txt"	"VOL"	"PIRU"	"Model.03a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2558.932	9	5136.116	5135.865	1.000669	0.02513642	NA	"./Results/Model_Fits/VOL_PIRUModel.04a.txt"	"VOL"	"PIRU"	"Model.04a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2493.226	10	5006.761	5006.453	1.006491	0.1868729	NA	"./Results/Model_Fits/VOL_PIRUModel.05a.txt"	"VOL"	"PIRU"	"Model.05a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2455.499	10	4931.306	4930.998	1.000614	0.267137	NA	"./Results/Model_Fits/VOL_PIRUModel.06a.txt"	"VOL"	"PIRU"	"Model.06a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2452.58	10	4925.469	4925.161	0.9988757	0.273029	NA	"./Results/Model_Fits/VOL_PIRUModel.07a.txt"	"VOL"	"PIRU"	"Model.07a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2386.336	24	4822.387	4820.672	1.000632	0.3945538	NA	"./Results/Model_Fits/VOL_PIRUModel.08a.txt"	"VOL"	"PIRU"	"Model.08a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2387.271	24	4824.257	4822.543	0.9951542	0.3929167	NA	"./Results/Model_Fits/VOL_PIRUModel.08b.txt"	"VOL"	"PIRU"	"Model.08b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2401.911	23	4851.398	4849.823	0.9881583	0.3685072	NA	"./Results/Model_Fits/VOL_PIRUModel.08c.txt"	"VOL"	"PIRU"	"Model.08c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2489.067	11	5000.505	5000.135	0.9988086	0.1960346	NA	"./Results/Model_Fits/VOL_PIRUModel.09a.txt"	"VOL"	"PIRU"	"Model.09a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2484.073	11	4990.516	4990.145	0.9975893	0.2070734	NA	"./Results/Model_Fits/VOL_PIRUModel.09b.txt"	"VOL"	"PIRU"	"Model.09b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2522.024	10	5064.356	5064.048	0.9862983	0.1195117	NA	"./Results/Model_Fits/VOL_PIRUModel.09c.txt"	"VOL"	"PIRU"	"Model.09c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2466.836	13	4960.185	4959.673	0.9976375	0.2438707	NA	"./Results/Model_Fits/VOL_PIRUModel.10a.txt"	"VOL"	"PIRU"	"Model.10a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2466.926	13	4960.364	4959.852	0.9975023	0.2436632	NA	"./Results/Model_Fits/VOL_PIRUModel.10b.txt"	"VOL"	"PIRU"	"Model.10b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2490.478	12	5005.394	5004.956	0.9902957	0.1928916	NA	"./Results/Model_Fits/VOL_PIRUModel.10c.txt"	"VOL"	"PIRU"	"Model.10c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2460.876	12	4946.191	4945.753	0.9845009	0.2561801	NA	"./Results/Model_Fits/VOL_PIRUModel.11a.txt"	"VOL"	"PIRU"	"Model.11a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2449.697	12	4923.833	4923.395	1.002188	0.2792342	NA	"./Results/Model_Fits/VOL_PIRUModel.11b.txt"	"VOL"	"PIRU"	"Model.11b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2466.49	11	4955.351	4954.98	0.9930063	0.2445865	NA	"./Results/Model_Fits/VOL_PIRUModel.11c.txt"	"VOL"	"PIRU"	"Model.11c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2386.902	25	4825.665	4823.805	0.9942312	0.3934846	NA	"./Results/Model_Fits/VOL_PIRUModel.12a.txt"	"VOL"	"PIRU"	"Model.12a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2386.505	25	4824.87	4823.011	1.014241	0.3943914	NA	"./Results/Model_Fits/VOL_PIRUModel.12b.txt"	"VOL"	"PIRU"	"Model.12b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2401.765	23	4851.106	4849.531	0.9982287	0.3686628	NA	"./Results/Model_Fits/VOL_PIRUModel.12c.txt"	"VOL"	"PIRU"	"Model.12c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2399.084	25	4850.029	4848.169	1.010195	0.3728093	NA	"./Results/Model_Fits/VOL_PIRUModel.13a.txt"	"VOL"	"PIRU"	"Model.13a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2388.508	25	4828.876	4827.016	1.012796	0.3908212	NA	"./Results/Model_Fits/VOL_PIRUModel.13b.txt"	"VOL"	"PIRU"	"Model.13b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2402.181	23	4851.937	4850.362	0.9969728	0.3676617	NA	"./Results/Model_Fits/VOL_PIRUModel.13c.txt"	"VOL"	"PIRU"	"Model.13c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2387.911	25	4827.682	4825.822	0.9887406	0.3917927	NA	"./Results/Model_Fits/VOL_PIRUModel.14a.txt"	"VOL"	"PIRU"	"Model.14a"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2387.275	25	4826.411	4824.551	0.9995781	0.3934555	NA	"./Results/Model_Fits/VOL_PIRUModel.14b.txt"	"VOL"	"PIRU"	"Model.14b"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-2401.884	23	4851.343	4849.768	0.9993898	0.3681285	NA	"./Results/Model_Fits/VOL_PIRUModel.14c.txt"	"VOL"	"PIRU"	"Model.14c"	"cluster3"	"shade1"	"Gym"	"E"	"N"
-7791.412	2	15586.83	15586.82	648.0982	-3.84042	NA	"./Results/Model_Fits/VOL_PISTModel.01a.txt"	"VOL"	"PIST"	"Model.01a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4540.646	4	9089.327	9089.291	0.9889016	-0.03506574	NA	"./Results/Model_Fits/VOL_PISTModel.02a.txt"	"VOL"	"PIST"	"Model.02a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4477.818	8	8971.764	8971.637	0.9994973	0.03848019	NA	"./Results/Model_Fits/VOL_PISTModel.03a.txt"	"VOL"	"PIST"	"Model.03a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4475.182	9	8968.524	8968.364	0.9988055	0.04156623	NA	"./Results/Model_Fits/VOL_PISTModel.04a.txt"	"VOL"	"PIST"	"Model.04a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4396.199	10	8812.595	8812.399	0.997117	0.1340234	NA	"./Results/Model_Fits/VOL_PISTModel.05a.txt"	"VOL"	"PIST"	"Model.05a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4350.63	10	8721.457	8721.261	1.000647	0.1873666	NA	"./Results/Model_Fits/VOL_PISTModel.06a.txt"	"VOL"	"PIST"	"Model.06a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4261.565	10	8543.326	8543.13	0.9974995	0.2916267	NA	"./Results/Model_Fits/VOL_PISTModel.07a.txt"	"VOL"	"PIST"	"Model.07a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3961.888	27	7979.143	7977.777	0.9993189	0.581374	NA	"./Results/Model_Fits/VOL_PISTModel.08a.txt"	"VOL"	"PIST"	"Model.08a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3954.213	27	7963.792	7962.426	1.000557	0.5870299	NA	"./Results/Model_Fits/VOL_PISTModel.08b.txt"	"VOL"	"PIST"	"Model.08b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3981.833	26	8016.933	8015.666	1.010866	0.5663867	NA	"./Results/Model_Fits/VOL_PISTModel.08c.txt"	"VOL"	"PIST"	"Model.08c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4382.347	11	8786.93	8786.695	1.000157	0.1502388	NA	"./Results/Model_Fits/VOL_PISTModel.09a.txt"	"VOL"	"PIST"	"Model.09a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4382.417	11	8787.068	8786.833	1.000844	0.1501577	NA	"./Results/Model_Fits/VOL_PISTModel.09b.txt"	"VOL"	"PIST"	"Model.09b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4403.134	10	8826.463	8826.268	0.9934823	0.1259061	NA	"./Results/Model_Fits/VOL_PISTModel.09c.txt"	"VOL"	"PIST"	"Model.09c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4048.921	13	8124.166	8123.841	1.000774	0.5119908	NA	"./Results/Model_Fits/VOL_PISTModel.10a.txt"	"VOL"	"PIST"	"Model.10a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4041.949	13	8110.223	8109.898	0.998478	0.5180674	NA	"./Results/Model_Fits/VOL_PISTModel.10b.txt"	"VOL"	"PIST"	"Model.10b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4044.116	12	8112.51	8112.232	0.9963675	0.5160866	NA	"./Results/Model_Fits/VOL_PISTModel.10c.txt"	"VOL"	"PIST"	"Model.10c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4305.772	12	8635.822	8635.544	1.001067	0.2398781	NA	"./Results/Model_Fits/VOL_PISTModel.11a.txt"	"VOL"	"PIST"	"Model.11a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4307.49	12	8639.259	8638.981	0.9979041	0.2380217	NA	"./Results/Model_Fits/VOL_PISTModel.11b.txt"	"VOL"	"PIST"	"Model.11b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-4314.415	11	8651.064	8650.829	0.9930827	0.2297609	NA	"./Results/Model_Fits/VOL_PISTModel.11c.txt"	"VOL"	"PIST"	"Model.11c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3959.987	28	7977.442	7975.974	0.9979049	0.5828978	NA	"./Results/Model_Fits/VOL_PISTModel.12a.txt"	"VOL"	"PIST"	"Model.12a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3951.838	28	7961.144	7959.676	0.9967202	0.5890288	NA	"./Results/Model_Fits/VOL_PISTModel.12b.txt"	"VOL"	"PIST"	"Model.12b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3981.2	26	8015.668	8014.401	1.001673	0.5675477	NA	"./Results/Model_Fits/VOL_PISTModel.12c.txt"	"VOL"	"PIST"	"Model.12c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3953.535	28	7964.538	7963.069	1.000333	0.587743	NA	"./Results/Model_Fits/VOL_PISTModel.13a.txt"	"VOL"	"PIST"	"Model.13a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3953.371	28	7964.211	7962.742	1.004418	0.5883567	NA	"./Results/Model_Fits/VOL_PISTModel.13b.txt"	"VOL"	"PIST"	"Model.13b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3981.49	26	8016.247	8014.98	1.000704	0.5666605	NA	"./Results/Model_Fits/VOL_PISTModel.13c.txt"	"VOL"	"PIST"	"Model.13c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3959.701	28	7976.87	7975.401	1.001311	0.5831547	NA	"./Results/Model_Fits/VOL_PISTModel.14a.txt"	"VOL"	"PIST"	"Model.14a"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3959.891	28	7977.25	7975.781	0.9995759	0.5828455	NA	"./Results/Model_Fits/VOL_PISTModel.14b.txt"	"VOL"	"PIST"	"Model.14b"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3986.969	26	8027.206	8025.939	0.999382	0.5625239	NA	"./Results/Model_Fits/VOL_PISTModel.14c.txt"	"VOL"	"PIST"	"Model.14c"	"cluster3"	"shade2"	"Gym"	"E"	"N"
-3159.24	2	6322.504	6322.479	321.5026	-1.825631	NA	"./Results/Model_Fits/VOL_PISYModel.01a.txt"	"VOL"	"PISY"	"Model.01a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2208.14	4	4424.362	4424.281	0.97608	-0.1008493	NA	"./Results/Model_Fits/VOL_PISYModel.02a.txt"	"VOL"	"PISY"	"Model.02a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2146.291	8	4308.877	4308.582	1.003824	0.01131268	NA	"./Results/Model_Fits/VOL_PISYModel.03a.txt"	"VOL"	"PISY"	"Model.03a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2146.587	9	4311.545	4311.175	0.999352	0.01077461	NA	"./Results/Model_Fits/VOL_PISYModel.04a.txt"	"VOL"	"PISY"	"Model.04a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2092.994	10	4206.442	4205.989	0.9963629	0.1079634	NA	"./Results/Model_Fits/VOL_PISYModel.05a.txt"	"VOL"	"PISY"	"Model.05a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2091.485	10	4203.423	4202.97	0.996354	0.1107006	NA	"./Results/Model_Fits/VOL_PISYModel.06a.txt"	"VOL"	"PISY"	"Model.06a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2076.001	10	4172.455	4172.002	0.9882316	0.1387825	NA	"./Results/Model_Fits/VOL_PISYModel.07a.txt"	"VOL"	"PISY"	"Model.07a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.229	23	3860.792	3858.458	0.9840257	0.4466557	NA	"./Results/Model_Fits/VOL_PISYModel.08a.txt"	"VOL"	"PISY"	"Model.08a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1904.924	23	3858.183	3855.849	1.000583	0.4490211	NA	"./Results/Model_Fits/VOL_PISYModel.08b.txt"	"VOL"	"PISY"	"Model.08b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1910.775	22	3867.686	3865.551	0.9911178	0.4384109	NA	"./Results/Model_Fits/VOL_PISYModel.08c.txt"	"VOL"	"PISY"	"Model.08c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2067.897	11	4158.337	4157.793	0.9983169	0.1534775	NA	"./Results/Model_Fits/VOL_PISYModel.09a.txt"	"VOL"	"PISY"	"Model.09a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2071.466	11	4165.477	4164.933	0.9772184	0.1470041	NA	"./Results/Model_Fits/VOL_PISYModel.09b.txt"	"VOL"	"PISY"	"Model.09b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2096.133	10	4212.719	4212.266	0.9900597	0.1022721	NA	"./Results/Model_Fits/VOL_PISYModel.09c.txt"	"VOL"	"PISY"	"Model.09c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1928.059	13	3882.871	3882.118	0.997083	0.407068	NA	"./Results/Model_Fits/VOL_PISYModel.10a.txt"	"VOL"	"PISY"	"Model.10a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1926.999	13	3880.753	3879.999	1.000059	0.4090561	NA	"./Results/Model_Fits/VOL_PISYModel.10b.txt"	"VOL"	"PISY"	"Model.10b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1928.964	12	3882.572	3881.927	1.00045	0.405431	NA	"./Results/Model_Fits/VOL_PISYModel.10c.txt"	"VOL"	"PISY"	"Model.10c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2092.495	12	4209.634	4208.989	0.9977029	0.1088697	NA	"./Results/Model_Fits/VOL_PISYModel.11a.txt"	"VOL"	"PISY"	"Model.11a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2072.29	12	4169.225	4168.58	0.9859269	0.14551	NA	"./Results/Model_Fits/VOL_PISYModel.11b.txt"	"VOL"	"PISY"	"Model.11b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-2128.035	11	4278.615	4278.071	0.9871928	0.0444182	NA	"./Results/Model_Fits/VOL_PISYModel.11c.txt"	"VOL"	"PISY"	"Model.11c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.897	24	3864.335	3861.793	1.011658	0.4454448	NA	"./Results/Model_Fits/VOL_PISYModel.12a.txt"	"VOL"	"PISY"	"Model.12a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.357	24	3863.256	3860.713	1.007489	0.4464238	NA	"./Results/Model_Fits/VOL_PISYModel.12b.txt"	"VOL"	"PISY"	"Model.12b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1909.71	22	3865.554	3863.419	0.9932076	0.4403435	NA	"./Results/Model_Fits/VOL_PISYModel.12c.txt"	"VOL"	"PISY"	"Model.12c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1906.303	24	3863.148	3860.606	0.9984092	0.4465213	NA	"./Results/Model_Fits/VOL_PISYModel.13a.txt"	"VOL"	"PISY"	"Model.13a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1905.561	24	3861.665	3859.122	0.9869164	0.4478664	NA	"./Results/Model_Fits/VOL_PISYModel.13b.txt"	"VOL"	"PISY"	"Model.13b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1910.239	22	3866.612	3864.477	0.998313	0.4393842	NA	"./Results/Model_Fits/VOL_PISYModel.13c.txt"	"VOL"	"PISY"	"Model.13c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1909.875	24	3870.292	3867.75	0.9913128	0.4400438	NA	"./Results/Model_Fits/VOL_PISYModel.14a.txt"	"VOL"	"PISY"	"Model.14a"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1913.298	24	3877.139	3874.597	0.9874611	0.4338375	NA	"./Results/Model_Fits/VOL_PISYModel.14b.txt"	"VOL"	"PISY"	"Model.14b"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-1911.698	22	3869.531	3867.396	1.006126	0.4367374	NA	"./Results/Model_Fits/VOL_PISYModel.14c.txt"	"VOL"	"PISY"	"Model.14c"	"cluster3"	"shade3"	"Gym"	"E"	"E"
-3443.617	2	6891.269	6891.234	186.1799	-4.190956	NA	"./Results/Model_Fits/VOL_QUROModel.01a.txt"	"VOL"	"QURO"	"Model.01a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1641.482	4	3291.079	3290.963	0.9599184	-0.1462681	NA	"./Results/Model_Fits/VOL_QUROModel.02a.txt"	"VOL"	"QURO"	"Model.02a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1563.695	8	3143.81	3143.389	1.000208	0.02831575	NA	"./Results/Model_Fits/VOL_QUROModel.03a.txt"	"VOL"	"QURO"	"Model.03a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1563.506	9	3145.54	3145.012	0.9999386	0.0287391	NA	"./Results/Model_Fits/VOL_QUROModel.04a.txt"	"VOL"	"QURO"	"Model.04a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1538.284	10	3097.215	3096.568	0.9990111	0.08534774	NA	"./Results/Model_Fits/VOL_QUROModel.05a.txt"	"VOL"	"QURO"	"Model.05a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1523.415	10	3067.478	3066.831	1.002947	0.1187184	NA	"./Results/Model_Fits/VOL_QUROModel.06a.txt"	"VOL"	"QURO"	"Model.06a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1557.808	10	3136.262	3135.615	0.9975917	0.04152877	NA	"./Results/Model_Fits/VOL_QUROModel.07a.txt"	"VOL"	"QURO"	"Model.07a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1441.827	17	2919.491	2917.653	1.000768	0.3018345	NA	"./Results/Model_Fits/VOL_QUROModel.08a.txt"	"VOL"	"QURO"	"Model.08a"	"cluster4"	"shade2"	"Ang"	"D"	"E"
-1435.691	17	2907.221	2905.383	1.002402	0.3156047	NA	"./Results/Model_Fits/VOL_QUROModel.08b.txt"	"VOL"	"QURO"	"Model.08b"	"cluster4"	"shade2"	"Ang"	"D"	"E"
